\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
8/02/2024,17,18662,17238
8/02/2024,18,18871,17677
8/02/2024,19,18722,17646
8/02/2024,20,18339,17393
8/02/2024,21,18434,17167
8/02/2024,22,18450,16843
8/02/2024,23,17705,15823
8/02/2024,24,17175,14867
9/02/2024,1,16448,14310
9/02/2024,2,16650,13901
9/02/2024,3,16577,13698
9/02/2024,4,16684,13727
9/02/2024,5,16989,13812
9/02/2024,6,17084,14268
9/02/2024,7,17779,15331
9/02/2024,8,18686,16496
9/02/2024,9,18470,16664
9/02/2024,10,18302,16422
9/02/2024,11,18072,16105
9/02/2024,12,17268,15558
9/02/2024,13,16880,15531
9/02/2024,14,17102,15707
9/02/2024,15,17565,15743
9/02/2024,16,18108,16142
9/02/2024,17,18234,16684
9/02/2024,18,18489,17056
9/02/2024,19,18687,17057
9/02/2024,20,18659,16815
9/02/2024,21,18419,16416
9/02/2024,22,17687,15861
9/02/2024,23,16953,15063
9/02/2024,24,16020,14095
10/02/2024,1,15243,13502
10/02/2024,2,14868,13037
10/02/2024,3,14726,12854
10/02/2024,4,14507,12893
10/02/2024,5,15089,13046
10/02/2024,6,15901,13499
10/02/2024,7,15906,14062
10/02/2024,8,16224,14604
10/02/2024,9,16721,15230
10/02/2024,10,16581,15287
10/02/2024,11,15989,14864
10/02/2024,12,16432,14668
10/02/2024,13,17107,14758
10/02/2024,14,17104,14753
10/02/2024,15,16649,14789
10/02/2024,16,17729,15587
10/02/2024,17,17881,16334
10/02/2024,18,18764,17216
10/02/2024,19,18391,17264
10/02/2024,20,17901,16508
10/02/2024,21,17942,16134
10/02/2024,22,17991,15725
10/02/2024,23,17648,15151
10/02/2024,24,16882,14447
11/02/2024,1,16199,13884
11/02/2024,2,15548,13535
11/02/2024,3,15550,13492
11/02/2024,4,15280,13440
11/02/2024,5,15333,13481
11/02/2024,6,15443,13617
11/02/2024,7,15969,14093
11/02/2024,8,16969,14804
11/02/2024,9,17149,15391
11/02/2024,10,17801,15966
11/02/2024,11,17784,16349
11/02/2024,12,17797,16698
11/02/2024,13,18309,16915
11/02/2024,14,18232,16957
11/02/2024,15,18178,16784
11/02/2024,16,18580,16962
11/02/2024,17,18623,17420
11/02/2024,18,19592,18038
11/02/2024,19,19956,18114
11/02/2024,20,19741,17579
11/02/2024,21,18943,17057
11/02/2024,22,17953,16458
11/02/2024,23,17260,15632
11/02/2024,24,16884,15187
12/02/2024,1,15798,14747
12/02/2024,2,15275,14159
12/02/2024,3,15253,13979
12/02/2024,4,15540,14030
12/02/2024,5,16108,14219
12/02/2024,6,16807,14790
12/02/2024,7,18298,16086
12/02/2024,8,19056,17474
12/02/2024,9,19345,17979
12/02/2024,10,19348,18010
12/02/2024,11,19327,17937
12/02/2024,12,19029,17486
12/02/2024,13,18638,17038
12/02/2024,14,18087,16862
12/02/2024,15,18073,16579
12/02/2024,16,18301,16886
12/02/2024,17,18884,17584
12/02/2024,18,19607,18320
12/02/2024,19,19813,18660
12/02/2024,20,19824,18639
12/02/2024,21,19742,18405
12/02/2024,22,19648,17775
12/02/2024,23,18640,16790
12/02/2024,24,17978,15942
13/02/2024,1,17328,15285
13/02/2024,2,17194,14915
13/02/2024,3,17227,14709
13/02/2024,4,17390,14637
13/02/2024,5,17473,14683
13/02/2024,6,17836,15137
13/02/2024,7,19226,16381
13/02/2024,8,20402,18104
13/02/2024,9,19869,17806
13/02/2024,10,19805,17659
13/02/2024,11,19527,17436
13/02/2024,12,19877,17330
13/02/2024,13,19734,17078
13/02/2024,14,19875,17295
13/02/2024,15,19900,17428
13/02/2024,16,20301,17993
13/02/2024,17,20886,18420
13/02/2024,18,21851,19020
13/02/2024,19,21404,19130
13/02/2024,20,21370,19090
13/02/2024,21,21244,18788
13/02/2024,22,20337,18196
13/02/2024,23,19498,17267
13/02/2024,24,18618,16407
14/02/2024,1,18153,15782
14/02/2024,2,18071,15402
14/02/2024,3,17885,15270
14/02/2024,4,18022,15327
14/02/2024,5,18148,15509
14/02/2024,6,18646,16070
14/02/2024,7,20139,17562
14/02/2024,8,20976,18775
14/02/2024,9,20429,18475
14/02/2024,10,20163,18110
14/02/2024,11,19294,17253
14/02/2024,12,18577,16585
14/02/2024,13,18807,16742
14/02/2024,14,18623,16697
14/02/2024,15,18260,16661
14/02/2024,16,18740,17128
14/02/2024,17,19583,18013
14/02/2024,18,20473,19049
14/02/2024,19,20954,19343
14/02/2024,20,20871,19185
14/02/2024,21,20087,18885
14/02/2024,22,20022,18300
14/02/2024,23,19466,17149
14/02/2024,24,17977,16199
15/02/2024,1,17458,15445
15/02/2024,2,17298,15148
15/02/2024,3,17650,15059
15/02/2024,4,17559,15062
15/02/2024,5,17905,15370
15/02/2024,6,18717,15798
15/02/2024,7,19285,16816
15/02/2024,8,19852,17847
15/02/2024,9,20144,17928
15/02/2024,10,20605,17945
15/02/2024,11,21177,18425
15/02/2024,12,21199,18702
15/02/2024,13,21290,18881
15/02/2024,14,21510,19166
15/02/2024,15,20765,19127
15/02/2024,16,20444,18879
15/02/2024,17,20279,18908
15/02/2024,18,20611,19256
15/02/2024,19,20614,19076
15/02/2024,20,20680,18840
15/02/2024,21,20573,18624
15/02/2024,22,20170,17986
15/02/2024,23,20078,17260
15/02/2024,24,19117,16278
16/02/2024,1,18322,15618
16/02/2024,2,18284,15176
16/02/2024,3,17701,15027
16/02/2024,4,17673,14958
16/02/2024,5,18476,15347
16/02/2024,6,18681,15849
16/02/2024,7,19187,16982
16/02/2024,8,19924,18105
16/02/2024,9,20441,18699
16/02/2024,10,20314,18712
16/02/2024,11,19807,18445
16/02/2024,12,19741,18401
16/02/2024,13,19952,18457
16/02/2024,14,19958,18385
16/02/2024,15,19864,18482
16/02/2024,16,20259,18491
16/02/2024,17,20251,18994
16/02/2024,18,20409,19385
16/02/2024,19,20820,19703
16/02/2024,20,20292,19344
16/02/2024,21,19879,18996
16/02/2024,22,18965,18254
16/02/2024,23,18317,17239
16/02/2024,24,18224,16424
17/02/2024,1,17984,15959
17/02/2024,2,17520,15439
17/02/2024,3,16863,15031
17/02/2024,4,16278,14767
17/02/2024,5,16937,15017
17/02/2024,6,17652,15581
17/02/2024,7,18072,16334
17/02/2024,8,18339,16824
17/02/2024,9,18553,17176
17/02/2024,10,18830,17202
17/02/2024,11,18726,16962
17/02/2024,12,19015,16919
17/02/2024,13,19258,16771
17/02/2024,14,18868,16583
17/02/2024,15,18848,16600
17/02/2024,16,19159,16986
17/02/2024,17,19966,17624
17/02/2024,18,20662,18498
17/02/2024,19,21320,18925
17/02/2024,20,20608,18375
17/02/2024,21,20493,18074
17/02/2024,22,19851,17585
17/02/2024,23,19410,16807
17/02/2024,24,18962,16079
18/02/2024,1,18572,15486
18/02/2024,2,18332,15336
18/02/2024,3,17690,15029
18/02/2024,4,17174,14861
18/02/2024,5,17207,14795
18/02/2024,6,17528,14808
18/02/2024,7,18249,15377
18/02/2024,8,18671,15824
18/02/2024,9,19037,16353
18/02/2024,10,19295,16918
18/02/2024,11,19435,17198
18/02/2024,12,19339,17369
18/02/2024,13,19248,17180
18/02/2024,14,18799,16706
18/02/2024,15,19099,16668
18/02/2024,16,19289,17104
18/02/2024,17,19666,17563
18/02/2024,18,19975,18021
18/02/2024,19,20084,18221
18/02/2024,20,20224,17987
18/02/2024,21,19811,17534
18/02/2024,22,19090,16963
18/02/2024,23,18394,16259
18/02/2024,24,18269,15747
19/02/2024,1,17978,15497
19/02/2024,2,17474,15279
19/02/2024,3,17430,15201
19/02/2024,4,17284,15075
19/02/2024,5,17611,15288
19/02/2024,6,18291,15547
19/02/2024,7,19044,16134
19/02/2024,8,19105,16581
19/02/2024,9,19239,16643
19/02/2024,10,18909,16586
19/02/2024,11,18634,16259
19/02/2024,12,18159,15983
19/02/2024,13,17439,15836
19/02/2024,14,17467,15724
19/02/2024,15,17405,15779
19/02/2024,16,17727,16312
19/02/2024,17,18720,17423
19/02/2024,18,20182,18445
19/02/2024,19,20530,18745
19/02/2024,20,20115,18328
19/02/2024,21,19549,17862
19/02/2024,22,19129,17195
19/02/2024,23,18313,16367
19/02/2024,24,18097,15757
20/02/2024,1,17603,15205
20/02/2024,2,17470,14903
20/02/2024,3,17540,14835
20/02/2024,4,17600,14899
20/02/2024,5,17958,15147
20/02/2024,6,18668,15903
20/02/2024,7,19606,17218
20/02/2024,8,20299,18527
20/02/2024,9,19896,18379
20/02/2024,10,19744,17841
20/02/2024,11,18792,17110
20/02/2024,12,18383,16789
20/02/2024,13,18095,16649
20/02/2024,14,17962,16528
20/02/2024,15,18037,16320
20/02/2024,16,18007,16609
20/02/2024,17,18404,17233
20/02/2024,18,20159,18287
20/02/2024,19,20572,18683
20/02/2024,20,20699,18693
20/02/2024,21,20457,18533
20/02/2024,22,20104,17974
20/02/2024,23,19307,17058
20/02/2024,24,18399,16110
21/02/2024,1,18123,15473
21/02/2024,2,17414,15026
21/02/2024,3,17399,14848
21/02/2024,4,17365,14845
21/02/2024,5,18034,15144
21/02/2024,6,18917,15598
21/02/2024,7,20026,16776
21/02/2024,8,20229,17758
21/02/2024,9,20330,17612
21/02/2024,10,19639,17084
21/02/2024,11,19107,16702
21/02/2024,12,18405,16369
21/02/2024,13,17570,15695
21/02/2024,14,17779,15815
21/02/2024,15,17885,15926
21/02/2024,16,17770,16475
21/02/2024,17,18719,17194
21/02/2024,18,19322,17999
21/02/2024,19,19950,18195
21/02/2024,20,19797,17897
21/02/2024,21,19153,17473
21/02/2024,22,18931,16791
21/02/2024,23,18234,15831
21/02/2024,24,17824,15035
22/02/2024,1,17051,14314
22/02/2024,2,16874,13954
22/02/2024,3,16593,13799
22/02/2024,4,16522,13813
22/02/2024,5,16696,14015
22/02/2024,6,16889,14507
22/02/2024,7,17801,15847
22/02/2024,8,19063,17416
22/02/2024,9,19046,17735
22/02/2024,10,18477,17283
22/02/2024,11,18921,17294
22/02/2024,12,18925,17125
22/02/2024,13,18170,16699
22/02/2024,14,18180,16508
22/02/2024,15,17870,16391
22/02/2024,16,18369,16778
22/02/2024,17,18549,17250
22/02/2024,18,18498,17554
22/02/2024,19,18881,17863
22/02/2024,20,18812,17991
22/02/2024,21,18816,17636
22/02/2024,22,18522,17138
22/02/2024,23,17718,16265
22/02/2024,24,17055,15418
23/02/2024,1,16512,14740
23/02/2024,2,16029,14314
23/02/2024,3,15701,14103
23/02/2024,4,15821,14063
23/02/2024,5,15954,14210
23/02/2024,6,16893,14836
23/02/2024,7,18272,16247
23/02/2024,8,19129,17420
23/02/2024,9,19155,17582
23/02/2024,10,18837,17143
23/02/2024,11,17773,16159
23/02/2024,12,17051,15767
23/02/2024,13,17003,15538
23/02/2024,14,17157,15459
23/02/2024,15,17202,15414
23/02/2024,16,16793,15653
23/02/2024,17,17455,16279
23/02/2024,18,18725,17534
23/02/2024,19,19292,18149
23/02/2024,20,19726,18339
23/02/2024,21,19860,18222
23/02/2024,22,19566,17626
23/02/2024,23,18744,16946
23/02/2024,24,18244,16307
24/02/2024,1,17784,15475
24/02/2024,2,17578,15285
24/02/2024,3,17382,15197
24/02/2024,4,17588,15108
24/02/2024,5,17345,15131
24/02/2024,6,17903,15655
24/02/2024,7,18971,16517
24/02/2024,8,19453,17055
24/02/2024,9,18946,16871
24/02/2024,10,18469,16488
24/02/2024,11,18190,16035
24/02/2024,12,18042,16048
24/02/2024,13,17915,15977
24/02/2024,14,17623,15721
24/02/2024,15,17436,15532
24/02/2024,16,17640,15780
24/02/2024,17,17860,16737
24/02/2024,18,18713,17933
24/02/2024,19,19820,18647
24/02/2024,20,19499,18422
24/02/2024,21,18837,17828
24/02/2024,22,18431,17144
24/02/2024,23,18309,16438
24/02/2024,24,18063,15963
25/02/2024,1,17849,15309
25/02/2024,2,17671,14915
25/02/2024,3,17495,14755
25/02/2024,4,17307,14518
25/02/2024,5,17333,14535
25/02/2024,6,17296,14686
25/02/2024,7,17509,14977
25/02/2024,8,18087,15316
25/02/2024,9,18125,15341
25/02/2024,10,17548,15048
25/02/2024,11,17342,14668
25/02/2024,12,16723,14533
25/02/2024,13,16753,14518
25/02/2024,14,17409,14777
25/02/2024,15,17943,15227
25/02/2024,16,18465,16062
25/02/2024,17,19088,16856
25/02/2024,18,19819,17555
25/02/2024,19,19857,17713
25/02/2024,20,19682,17425
25/02/2024,21,19288,17075
25/02/2024,22,19141,16623
25/02/2024,23,18409,15757
25/02/2024,24,17313,14587
26/02/2024,1,16215,14120
26/02/2024,2,16178,14010
26/02/2024,3,16157,14102
26/02/2024,4,16147,14178
26/02/2024,5,16556,14348
26/02/2024,6,17139,14884
26/02/2024,7,18262,16326
26/02/2024,8,19426,17390
26/02/2024,9,19095,16968
26/02/2024,10,18822,16589
26/02/2024,11,17787,15732
26/02/2024,12,16853,15137
26/02/2024,13,16737,15279
26/02/2024,14,16753,15162
26/02/2024,15,16655,15115
26/02/2024,16,16878,15596
26/02/2024,17,18010,16479
26/02/2024,18,19216,17557
26/02/2024,19,19180,17676
26/02/2024,20,19459,17386
26/02/2024,21,19127,17047
26/02/2024,22,18774,16597
26/02/2024,23,18150,15672
26/02/2024,24,17821,14858
27/02/2024,1,16474,14081
27/02/2024,2,16438,13870
27/02/2024,3,16045,13656
27/02/2024,4,16033,13674
27/02/2024,5,16448,13912
27/02/2024,6,17148,14581
27/02/2024,7,17795,15582
27/02/2024,8,17948,16525
27/02/2024,9,17465,16276
27/02/2024,10,17459,15932
27/02/2024,11,17787,15898
27/02/2024,12,17788,15928
27/02/2024,13,17202,15791
27/02/2024,14,17080,15940
27/02/2024,15,17601,16047
27/02/2024,16,17502,16249
27/02/2024,17,17930,16771
27/02/2024,18,18183,17138
27/02/2024,19,18175,17044
27/02/2024,20,18786,17049
27/02/2024,21,17863,16644
27/02/2024,22,17779,16114
27/02/2024,23,16633,15185
27/02/2024,24,15840,14189
28/02/2024,1,15598,13612
28/02/2024,2,15602,13199
28/02/2024,3,15442,13101
28/02/2024,4,15742,13243
28/02/2024,5,15856,13297
28/02/2024,6,16052,13868
28/02/2024,7,16416,14912
28/02/2024,8,17023,16005
28/02/2024,9,17345,16322
28/02/2024,10,17485,16414
28/02/2024,11,17751,16408
28/02/2024,12,17999,16694
28/02/2024,13,18421,16828
28/02/2024,14,18370,16981
28/02/2024,15,18514,17040
28/02/2024,16,19262,17496
28/02/2024,17,19838,18143
28/02/2024,18,20215,18565
28/02/2024,19,20425,18807
28/02/2024,20,20427,18829
28/02/2024,21,20080,18395
28/02/2024,22,19963,17877
28/02/2024,23,18764,16972
28/02/2024,24,17360,16035
29/02/2024,1,16973,15689
29/02/2024,2,16912,15475
29/02/2024,3,17021,15326
29/02/2024,4,16693,15318
29/02/2024,5,17223,15563
29/02/2024,6,17856,16124
29/02/2024,7,19090,17466
29/02/2024,8,20170,18498
29/02/2024,9,19718,18310
29/02/2024,10,19674,17730
29/02/2024,11,19580,17591
29/02/2024,12,19526,17424
29/02/2024,13,19088,17357
29/02/2024,14,18768,17059
29/02/2024,15,18614,17066
29/02/2024,16,18901,17371
29/02/2024,17,19945,18431
29/02/2024,18,21041,19264
29/02/2024,19,21242,19612
29/02/2024,20,20929,19583
29/02/2024,21,20547,19108
29/02/2024,22,19671,18445
29/02/2024,23,19104,17625
29/02/2024,24,18186,16694
1/03/2024,1,18133,16091
1/03/2024,2,17477,15675
1/03/2024,3,17119,15466
1/03/2024,4,17027,15410
1/03/2024,5,17482,15618
1/03/2024,6,18098,16037
1/03/2024,7,19516,17108
1/03/2024,8,19923,17829
1/03/2024,9,19923,17894
1/03/2024,10,19250,17262
1/03/2024,11,17891,16090
1/03/2024,12,17539,15882
1/03/2024,13,17634,15755
1/03/2024,14,17632,15629
1/03/2024,15,17142,15374
1/03/2024,16,17432,15932
1/03/2024,17,18260,16720
1/03/2024,18,19478,17414
1/03/2024,19,19597,17773
1/03/2024,20,19295,17413
1/03/2024,21,19078,16965
1/03/2024,22,19141,16719
1/03/2024,23,17905,15920
1/03/2024,24,17236,15020
2/03/2024,1,16295,14316
2/03/2024,2,15984,14002
2/03/2024,3,15585,13837
2/03/2024,4,15836,13867
2/03/2024,5,15826,13774
2/03/2024,6,15927,13942
2/03/2024,7,16304,14518
2/03/2024,8,17079,15215
2/03/2024,9,17693,15798
2/03/2024,10,18241,16402
2/03/2024,11,18522,16776
2/03/2024,12,18391,16832
2/03/2024,13,18083,16641
2/03/2024,14,17753,16325
2/03/2024,15,16741,15914
2/03/2024,16,16398,16192
2/03/2024,17,17420,16701
2/03/2024,18,17829,17031
2/03/2024,19,18032,17193
2/03/2024,20,17161,16746
2/03/2024,21,16925,16265
2/03/2024,22,16925,15892
2/03/2024,23,16327,15098
2/03/2024,24,15507,14300
3/03/2024,1,14910,13697
3/03/2024,2,14575,13384
3/03/2024,3,14280,12966
3/03/2024,4,14473,12936
3/03/2024,5,14625,12950
3/03/2024,6,14983,13330
3/03/2024,7,15480,13918
3/03/2024,8,15835,14436
3/03/2024,9,16271,14876
3/03/2024,10,16687,15472
3/03/2024,11,17112,15929
3/03/2024,12,16793,15747
3/03/2024,13,16278,15279
3/03/2024,14,16091,15210
3/03/2024,15,16226,15295
3/03/2024,16,16214,15483
3/03/2024,17,16804,15952
3/03/2024,18,17484,16600
3/03/2024,19,18151,16937
3/03/2024,20,17881,16597
3/03/2024,21,18154,16329
3/03/2024,22,17645,15859
3/03/2024,23,16855,14878
3/03/2024,24,15978,14093
4/03/2024,1,15730,13548
4/03/2024,2,15712,13390
4/03/2024,3,15772,13377
4/03/2024,4,15880,13192
4/03/2024,5,15722,13354
4/03/2024,6,16222,13986
4/03/2024,7,17453,15274
4/03/2024,8,18818,16433
4/03/2024,9,19006,16668
4/03/2024,10,18123,16306
4/03/2024,11,17840,15706
4/03/2024,12,16654,14796
4/03/2024,13,16088,14446
4/03/2024,14,16124,14445
4/03/2024,15,16255,14468
4/03/2024,16,16840,14818
4/03/2024,17,17622,15765
4/03/2024,18,18019,16418
4/03/2024,19,18314,16833
4/03/2024,20,18247,16569
4/03/2024,21,18346,16279
4/03/2024,22,17628,15542
4/03/2024,23,16750,14616
4/03/2024,24,16332,13815
5/03/2024,1,15218,13195
5/03/2024,2,14733,12866
5/03/2024,3,14940,12848
5/03/2024,4,14750,12721
5/03/2024,5,15093,12892
5/03/2024,6,16249,13526
5/03/2024,7,17628,14754
5/03/2024,8,18341,15622
5/03/2024,9,18354,15654
5/03/2024,10,17836,15236
5/03/2024,11,17881,15327
5/03/2024,12,18022,15587
5/03/2024,13,17690,15617
5/03/2024,14,17253,15781
5/03/2024,15,16866,15777
5/03/2024,16,17202,15993
5/03/2024,17,18167,16543
5/03/2024,18,19295,17165
5/03/2024,19,18958,17140
5/03/2024,20,18508,16756
5/03/2024,21,18189,16328
5/03/2024,22,17681,16003
5/03/2024,23,16994,15185
5/03/2024,24,15896,14260
6/03/2024,1,15132,13797
6/03/2024,2,14762,13587
6/03/2024,3,14571,13282
6/03/2024,4,14433,13265
6/03/2024,5,14390,13204
6/03/2024,6,14659,13700
6/03/2024,7,16326,14907
6/03/2024,8,17663,16138
6/03/2024,9,18029,16671
6/03/2024,10,18234,16762
6/03/2024,11,18446,16799
6/03/2024,12,18487,16786
6/03/2024,13,17833,16597
6/03/2024,14,17639,16416
6/03/2024,15,17463,16304
6/03/2024,16,17809,16405
6/03/2024,17,18217,16811
6/03/2024,18,18967,17136
6/03/2024,19,19533,17421
6/03/2024,20,19018,17255
6/03/2024,21,18656,16900
6/03/2024,22,18405,16327
6/03/2024,23,17024,15289
6/03/2024,24,16158,14543
7/03/2024,1,15030,13853
7/03/2024,2,15203,13730
7/03/2024,3,15186,13623
7/03/2024,4,15475,13648
7/03/2024,5,15955,13821
7/03/2024,6,16424,14255
7/03/2024,7,17357,15398
7/03/2024,8,18398,16494
7/03/2024,9,18310,16255
7/03/2024,10,17401,15418
7/03/2024,11,17148,14838
7/03/2024,12,16721,14558
7/03/2024,13,16680,14481
7/03/2024,14,16520,14457
7/03/2024,15,16459,14423
7/03/2024,16,16176,14560
7/03/2024,17,17371,15488
7/03/2024,18,18296,16307
7/03/2024,19,18818,16877
7/03/2024,20,18853,17054
7/03/2024,21,18567,16882
7/03/2024,22,17793,16286
7/03/2024,23,16752,15313
7/03/2024,24,15963,14441
8/03/2024,1,15052,13647
8/03/2024,2,14818,13433
8/03/2024,3,14809,13347
8/03/2024,4,14939,13333
8/03/2024,5,15546,13672
8/03/2024,6,16070,14234
8/03/2024,7,17260,15511
8/03/2024,8,17430,16382
8/03/2024,9,17079,16060
8/03/2024,10,17085,15897
8/03/2024,11,16460,15564
8/03/2024,12,16102,15206
8/03/2024,13,15591,14877
8/03/2024,14,15270,14703
8/03/2024,15,15941,15071
8/03/2024,16,16346,15600
8/03/2024,17,16770,16097
8/03/2024,18,17616,16649
8/03/2024,19,18064,16963
8/03/2024,20,18021,16761
8/03/2024,21,17552,16279
8/03/2024,22,16885,15620
8/03/2024,23,16495,14834
8/03/2024,24,15962,14019
9/03/2024,1,15897,13380
9/03/2024,2,15887,12934
9/03/2024,3,15243,12702
9/03/2024,4,15735,12765
9/03/2024,5,15601,12850
9/03/2024,6,16033,13074
9/03/2024,7,16377,13686
9/03/2024,8,16850,14294
9/03/2024,9,16812,14873
9/03/2024,10,17401,15336
9/03/2024,11,17774,15818
9/03/2024,12,18260,16369
9/03/2024,13,18294,16360
9/03/2024,14,17787,16011
9/03/2024,15,17745,15917
9/03/2024,16,17889,16071
9/03/2024,17,18757,16659
9/03/2024,18,19027,16802
9/03/2024,19,19267,16694
9/03/2024,20,18680,16339
9/03/2024,21,18384,15870
9/03/2024,22,17490,15298
9/03/2024,23,16866,14561
9/03/2024,24,16296,13885
10/03/2024,1,15959,13461
10/03/2024,2,15972,13218
10/03/2024,3,15726,13034
10/03/2024,4,15775,13116
10/03/2024,5,15844,13248
10/03/2024,6,15826,13619
10/03/2024,7,16048,14110
10/03/2024,8,16711,14799
10/03/2024,9,17340,15249
10/03/2024,10,17314,15555
10/03/2024,11,17209,15561
10/03/2024,12,17554,15902
10/03/2024,13,17495,15742
10/03/2024,14,17245,15797
10/03/2024,15,17687,16188
10/03/2024,16,18278,16752
10/03/2024,17,18855,17240
10/03/2024,18,18941,17233
10/03/2024,19,19645,17546
10/03/2024,20,19714,17389
10/03/2024,21,19229,16748
10/03/2024,22,18572,15987
10/03/2024,23,17825,15148
10/03/2024,24,17445,14588
11/03/2024,1,16500,14093
11/03/2024,2,16228,13954
11/03/2024,3,16266,13956
11/03/2024,4,16461,14127
11/03/2024,5,17045,14701
11/03/2024,6,18508,15547
11/03/2024,7,20042,16890
11/03/2024,8,20320,17356
11/03/2024,9,19278,16849
11/03/2024,10,18631,16158
11/03/2024,11,17677,15599
11/03/2024,12,17013,15447
11/03/2024,13,16756,15265
11/03/2024,14,16218,14884
11/03/2024,15,15898,14715
11/03/2024,16,16177,14981
11/03/2024,17,17243,15773
11/03/2024,18,18007,16311
11/03/2024,19,18686,16965
11/03/2024,20,18872,17000
11/03/2024,21,18394,16512
11/03/2024,22,17962,15536
11/03/2024,23,17013,14774
11/03/2024,24,16760,14224
12/03/2024,1,15917,13673
12/03/2024,2,15659,13629
12/03/2024,3,15082,13603
12/03/2024,4,15166,13722
12/03/2024,5,16187,14365
12/03/2024,6,17443,15504
12/03/2024,7,17965,16481
12/03/2024,8,18081,16605
12/03/2024,9,17687,16230
12/03/2024,10,16242,15368
12/03/2024,11,15906,14736
12/03/2024,12,15418,14431
12/03/2024,13,14990,14228
12/03/2024,14,14745,13957
12/03/2024,15,15151,14108
12/03/2024,16,16047,14539
12/03/2024,17,16938,15077
12/03/2024,18,17740,15765
12/03/2024,19,18290,16306
12/03/2024,20,18128,16166
12/03/2024,21,17868,15509
12/03/2024,22,17254,14769
12/03/2024,23,16250,13981
12/03/2024,24,15681,13393
13/03/2024,1,15504,12903
13/03/2024,2,15260,12704
13/03/2024,3,15619,12813
13/03/2024,4,15441,12870
13/03/2024,5,15812,13545
13/03/2024,6,16887,14576
13/03/2024,7,18506,15884
13/03/2024,8,17533,16185
13/03/2024,9,16560,15637
13/03/2024,10,16975,15449
13/03/2024,11,16139,14726
13/03/2024,12,15753,14461
13/03/2024,13,15337,14198
13/03/2024,14,14695,13869
13/03/2024,15,14727,13952
13/03/2024,16,15018,14289
13/03/2024,17,16122,14901
13/03/2024,18,17224,15701
13/03/2024,19,18111,16389
13/03/2024,20,17413,16058
13/03/2024,21,17501,15813
13/03/2024,22,16557,14995
13/03/2024,23,15515,14086
13/03/2024,24,15005,13413
14/03/2024,1,14871,13172
14/03/2024,2,14586,12980
14/03/2024,3,14476,12873
14/03/2024,4,15062,13235
14/03/2024,5,15234,13673
14/03/2024,6,16618,14724
14/03/2024,7,18064,15953
14/03/2024,8,18245,16329
14/03/2024,9,17907,16234
14/03/2024,10,18069,16305
14/03/2024,11,17989,16441
14/03/2024,12,17863,16273
14/03/2024,13,17701,16267
14/03/2024,14,17578,16397
14/03/2024,15,17769,16498
14/03/2024,16,17825,16592
14/03/2024,17,18141,16919
14/03/2024,18,18650,16851
14/03/2024,19,19646,17277
14/03/2024,20,19374,17062
14/03/2024,21,18628,16385
14/03/2024,22,16872,15093
14/03/2024,23,15867,14366
14/03/2024,24,16080,14066
15/03/2024,1,15070,13327
15/03/2024,2,15041,13481
15/03/2024,3,14945,13224
15/03/2024,4,14641,13212
